ID Artículo	ID Sub-Categoria	Producto	 PrecioUnitario 	 CostoUnitario 
OFF-SU-10003221	SUB_CAT-70	Acme Trimmer, Easy Grip	 $46,20 	 $43,44 
FUR-SAF-10000204	SUB_CAT-100	Safco Library with Doors, Metal	 $129,75 	 $114,18 
FUR-FU-10000496	SUB_CAT-120	Eldon Clock, Duo Pack	 $56,58 	 $30,00 
FUR-FU-10003362	SUB_CAT-120	Rubbermaid Stacking Tray, Erganomic	 $15,84 	 $12,04 
OFF-STA-10003803	SUB_CAT-130	Stanley Highlighters, Fluorescent	 $15,96 	 $10,08 
TEC-ENE-10004520	SUB_CAT-10	Enermax Mouse, Erganomic	 $38,10 	 $35,46 
TEC-MA-10003121	SUB_CAT-90	StArteech Card Printer, Wireless	 $163,50 	 $119,37 
OFF-EN-10001480	SUB_CAT-150	Kraft Interoffice Envelope, Security-Tint	 $49,32 	 $42,42 
FUR-CH-10001944	SUB_CAT-20	Harbour Creations Rocking Chair, Red	 $98,06 	 $91,20 
OFF-AR-10004900	SUB_CAT-130	Boston Canvas, Easy-Erase	 $53,91 	 $43,68 
OFF-EN-10003537	SUB_CAT-150	GlobeWeis Manila Envelope, Set of 50	 $27,39 	 $19,20 
FUR-BO-10001967	SUB_CAT-100	Safco Corner Shelving, Mobile	 $151,98 	 $135,27 
TEC-AC-10002110	SUB_CAT-10	Memorex Mouse, Programmable	 $19,78 	 $19,40 
TEC-CO-10004185	SUB_CAT-40	Sharp Personal Copier, High-Speed	 $78,80 	 $60,68 
OFF-AP-10002882	SUB_CAT-80	KitchenAid Coffee Grinder, Silver	 $71,22 	 $42,03 
OFF-BI-10000734	SUB_CAT-60	Avery Binding Machine, Recycled	 $49,20 	 $28,05 
TEC-AC-10000682	SUB_CAT-10	Kensington K72356US Mouse-in-a-Box USB Desktop Mouse	 $16,59 	 $10,78 
OFF-PA-10001357	SUB_CAT-140	Xerox 1886	 $47,90 	 $24,91 
OFF-ST-10004337	SUB_CAT-110	SAFCO Commercial Wire Shelving, 72h	 $61,24 	 $61,24 
FUR-FU-10004117	SUB_CAT-120	Eldon Door Stop, Black	 $33,44 	 $23,08 
OFF-AR-10000019	SUB_CAT-130	BIC Highlighters, Blue	 $12,62 	 $7,46 
TEC-PH-10004552	SUB_CAT-30	Motorola Office Telephone, Full Size	 $73,05 	 $49,68 
FUR-FU-10003198	SUB_CAT-120	Rubbermaid Photo Frame, Erganomic	 $50,37 	 $44,34 
OFF-CAR-10004661	SUB_CAT-60	Cardinal Binding Machine, Recycled	 $50,13 	 $39,63 
OFF-AR-10000176	SUB_CAT-130	Sanford Highlighters, Water Color	 $18,93 	 $12,12 
TEC-MA-10002633	SUB_CAT-90	StArteech Inkjet, Durable	 $300,18 	 $282,18 
TEC-APP-10002321	SUB_CAT-30	Apple Signal Booster, Full Size	 $137,94 	 $131,07 
OFF-SU-10002715	SUB_CAT-70	Elite Trimmer, High Speed	 $41,67 	 $31,68 
TEC-CO-10000915	SUB_CAT-40	Hewlett Ink, High-Speed	 $97,92 	 $89,12 
OFF-AR-10000124	SUB_CAT-130	Binney & Smith Highlighters, Fluorescent	 $17,85 	 $16,44 
OFF-AR-10003766	SUB_CAT-130	BIC Sketch Pad, Easy-Erase	 $32,62 	 $21,54 
TEC-CO-10000777	SUB_CAT-40	Brother Personal Copier, Laser	 $142,89 	 $128,61 
OFF-AP-10004113	SUB_CAT-80	CuisinArte Toaster, White	 $34,40 	 $17,56 
TEC-AC-10003668	SUB_CAT-10	Belkin Memory Card, Bluetooth	 $93,07 	 $65,70 
TEC-MA-10003779	SUB_CAT-90	Konica Printer, Durable	 $178,64 	 $89,32 
OFF-BI-10003984	SUB_CAT-60	Lock-Up Easel 'Spel-Binder'	 $28,53 	 $15,12 
OFF-EN-10004410	SUB_CAT-150	GlobeWeis Mailers, Security-Tint	 $27,30 	 $16,38 
FUR-BO-10004926	SUB_CAT-100	Safco 3-Shelf Cabinet, Traditional	 $168,84 	 $119,88 
OFF-ST-10001837	SUB_CAT-110	SAFCO Mobile Desk Side File, Wire Frame	 $42,76 	 $31,64 
OFF-ST-10001858	SUB_CAT-110	Tenex Shelving, Single Width	 $54,69 	 $41,04 
FUR-RUB-10001717	SUB_CAT-120	Rubbermaid Photo Frame, Durable	 $48,78 	 $46,35 
FUR-CH-10000553	SUB_CAT-20	Metal Folding Sillas, Beige, 4/CArteon	 $33,94 	 $24,78 
FUR-FU-10000516	SUB_CAT-120	Advantus Clock, Duo Pack	 $34,30 	 $17,84 
TEC-PH-10003400	SUB_CAT-30	Motorola Signal Booster, VoIP	 $143,22 	 $74,49 
OFF-ST-10002554	SUB_CAT-110	Tennsco Industrial Shelving	 $48,91 	 $47,93 
TEC-AC-10004709	SUB_CAT-10	Logitech Flash Drive, USB	 $30,72 	 $21,51 
FUR-CH-10001051	SUB_CAT-20	Hon Chairmat, Red	 $55,53 	 $47,76 
FUR-BO-10004434	SUB_CAT-100	Ikea Library with Doors, Traditional	 $363,39 	 $352,50 
OFF-ST-10001290	SUB_CAT-110	Rogers Box, Industrial	 $43,30 	 $27,93 
OFF-PA-10003224	SUB_CAT-140	Eaton Computer Printout Papel, Premium	 $17,70 	 $15,06 
OFF-AR-10003738	SUB_CAT-130	Boston Canvas, Fluorescent	 $54,90 	 $32,94 
OFF-BI-10004224	SUB_CAT-60	Avery Index Tab, Durable	 $30,93 	 $18,06 
FUR-RUB-10002817	SUB_CAT-120	Rubbermaid Door Stop, Durable	 $40,83 	 $35,55 
TEC-PAN-10001172	SUB_CAT-90	Panasonic Receipt Printer, Durable	 $121,02 	 $67,80 
TEC-MEM-10004782	SUB_CAT-10	Memorex Keyboard, Erganomic	 $69,15 	 $67,77 
OFF-EN-10002119	SUB_CAT-150	Ames Manila Envelope, Security-Tint	 $27,09 	 $14,91 
FUR-CH-10002439	SUB_CAT-20	Iceberg Nesting Folding Chair, 19w x 6d x 43h	 $58,22 	 $43,08 
FUR-BO-10003880	SUB_CAT-100	Dania Corner Shelving, Pine	 $82,28 	 $65,02 
FUR-FU-10003619	SUB_CAT-120	Tenex Clock, Black	 $50,25 	 $37,71 
TEC-CO-10001425	SUB_CAT-40	HP Personal Copier, Color	 $125,73 	 $98,07 
FUR-BO-10000533	SUB_CAT-100	Dania Corner Shelving, Pine	 $123,42 	 $109,86 
FUR-CH-10001895	SUB_CAT-20	Hon Chairmat, Adjustable	 $58,02 	 $29,01 
TEC-PH-10002353	SUB_CAT-30	Samsung Signal Booster, Full Size	 $137,88 	 $135,15 
OFF-ST-10000210	SUB_CAT-110	Tenex Lockers, Wire Frame	 $203,22 	 $113,82 
FUR-FU-10003046	SUB_CAT-120	Advantus Photo Frame, Durable	 $50,01 	 $42,03 
TEC-AC-10001187	SUB_CAT-10	Memorex Keyboard, USB	 $71,55 	 $68,70 
OFF-EN-10003498	SUB_CAT-150	Cameo Interoffice Envelope, Recycled	 $46,23 	 $29,13 
OFF-ST-10002759	SUB_CAT-110	Eldon Shelving, Industrial	 $48,90 	 $47,46 
OFF-PA-10001650	SUB_CAT-140	Xerox Message Books, Premium	 $20,37 	 $11,01 
FUR-BO-10001867	SUB_CAT-100	Dania Corner Shelving, Mobile	 $83,06 	 $60,64 
TEC-BEL-10003896	SUB_CAT-10	Belkin Mouse, Erganomic	 $38,52 	 $31,98 
OFF-AP-10004921	SUB_CAT-80	Breville Toaster, Red	 $51,14 	 $30,70 
TEC-PH-10000810	SUB_CAT-30	Nokia Headset, VoIP	 $73,20 	 $42,48 
TEC-PH-10002299	SUB_CAT-30	Nokia Headset, VoIP	 $73,20 	 $61,50 
OFF-SU-10004630	SUB_CAT-70	Acme Shears, Steel	 $49,32 	 $37,98 
FUR-OFF-10002740	SUB_CAT-20	Office Star Steel Folding Chair, Set of Two	 $93,96 	 $60,15 
OFF-ST-10001142	SUB_CAT-110	Smead Folders, Wire Frame	 $16,56 	 $15,57 
OFF-EN-10001728	SUB_CAT-150	Jiffy Interoffice Envelope, Recycled	 $45,24 	 $33,03 
OFF-ST-10004185	SUB_CAT-110	Fellowes Trays, Single Width	 $38,28 	 $36,00 
TEC-PH-10004237	SUB_CAT-30	Nokia Office Telephone, with Caller ID	 $43,42 	 $27,36 
TEC-PH-10000824	SUB_CAT-30	Cisco Office Telephone, Full Size	 $81,75 	 $55,59 
OFF-EN-10004518	SUB_CAT-150	GlobeWeis Mailers, Recycled	 $24,90 	 $16,94 
OFF-SAN-10002484	SUB_CAT-130	Sanford Canvas, Blue	 $50,52 	 $35,88 
OFF-AVE-10002079	SUB_CAT-60	Avery Binding Machine, Durable	 $50,34 	 $47,34 
TEC-PH-10003946	SUB_CAT-30	Cisco Office Telephone, VoIP	 $80,55 	 $73,32 
TEC-MA-10001080	SUB_CAT-90	Epson Phone, Red	 $52,08 	 $43,24 
FUR-CH-10004827	SUB_CAT-20	SAFCO Chairmat, Black	 $38,26 	 $31,38 
OFF-AR-10002335	SUB_CAT-130	DIXON Oriole Pencils	 $15,36 	 $14,68 
TEC-PH-10002392	SUB_CAT-30	Nokia Signal Booster, Cordless	 $92,90 	 $52,96 
OFF-SU-10000514	SUB_CAT-70	Kleencut Shears, High Speed	 $46,77 	 $26,67 
TEC-PH-10003994	SUB_CAT-30	Apple Office Telephone, Full Size	 $66,57 	 $55,92 
OFF-AP-10000604	SUB_CAT-80	Breville Microwave, Silver	 $143,78 	 $103,27 
OFF-AP-10001205	SUB_CAT-80	Belkin 5 Outlet SurgeMaster Power Centers	 $54,48 	 $39,23 
TEC-MA-10000888	SUB_CAT-90	Okidata Phone, White	 $56,84 	 $34,68 
OFF-BI-10003917	SUB_CAT-60	Avery Hole Reinforcements, Economy	 $16,38 	 $11,48 
TEC-PH-10002119	SUB_CAT-30	Samsung Headset, Full Size	 $74,49 	 $65,58 
FUR-BAR-10001039	SUB_CAT-50	Barricks Coffee Table, Fully Assembled	 $302,97 	 $257,55 
TEC-BEL-10004950	SUB_CAT-10	Belkin Numeric Keypad, Erganomic	 $59,25 	 $58,08 
OFF-BIC-10002403	SUB_CAT-130	BIC Sketch Pad, Easy-Erase	 $48,93 	 $24,48 
TEC-AC-10004791	SUB_CAT-10	Belkin Keyboard, USB	 $84,09 	 $78,21 
OFF-EN-10001029	SUB_CAT-150	Cameo Business Sobres, Recycled	 $19,35 	 $19,17 
OFF-EN-10002985	SUB_CAT-150	Cameo Peel and Seal, Recycled	 $19,80 	 $17,43 
FUR-FU-10003662	SUB_CAT-120	Tenex Door Stop, Erganomic	 $42,51 	 $35,73 
OFF-EN-10003748	SUB_CAT-150	Ames Mailers, with clear poly window	 $39,39 	 $20,10 
FUR-BO-10000330	SUB_CAT-100	Sauder Camden County Barrister Bookcase, Planked Cherry Finish	 $120,98 	 $104,04 
TEC-BRO-10000663	SUB_CAT-40	Brother Fax and Copier, Color	 $192,93 	 $146,64 
TEC-ENE-10004052	SUB_CAT-10	Enermax Flash Drive, Erganomic	 $39,33 	 $22,05 
FUR-CH-10004685	SUB_CAT-20	Harbour Creations Swivel Stool, Set of Two	 $182,37 	 $129,51 
TEC-AC-10002756	SUB_CAT-10	SanDisk Keyboard, Bluetooth	 $81,48 	 $61,95 
OFF-EN-10000378	SUB_CAT-150	Jiffy Mailers, Set of 50	 $37,17 	 $35,70 
OFF-AP-10003135	SUB_CAT-80	KitchenAid Toaster, White	 $55,64 	 $32,28 
OFF-PA-10004694	SUB_CAT-140	Green Bar Cards & Sobres, 8.5 x 11	 $52,53 	 $43,08 
TEC-PH-10000297	SUB_CAT-30	Apple Office Telephone, with Caller ID	 $65,28 	 $39,84 
OFF-FA-10002017	SUB_CAT-160	Stockwell Papel Clips, Assorted Sizes	 $10,95 	 $6,69 
OFF-BI-10004330	SUB_CAT-60	GBC Velobind Prepunched Cover Sets, Regency Series	 $36,98 	 $20,34 
OFF-AP-10002017	SUB_CAT-80	CuisinArte Blender, Red	 $66,99 	 $54,96 
OFF-FEL-10001261	SUB_CAT-110	Fellowes File CArte, Blue	 $137,31 	 $82,41 
OFF-AP-10001271	SUB_CAT-80	Eureka The Boss Cordless Rechargeable Stick Vac	 $50,98 	 $37,22 
TEC-AC-10001714	SUB_CAT-10	Logitech MX Performance Wireless Mouse	 $39,89 	 $25,13 
TEC-PH-10003698	SUB_CAT-30	Nokia Signal Booster, Full Size	 $137,79 	 $108,87 
TEC-CO-10004143	SUB_CAT-40	HP Personal Copier, Color	 $125,73 	 $77,97 
FUR-TA-10003485	SUB_CAT-50	Bevis Training Table, Rectangular	 $221,70 	 $135,24 
TEC-AC-10002996	SUB_CAT-10	Enermax Mouse, Erganomic	 $38,10 	 $25,17 
OFF-BI-10001071	SUB_CAT-60	GBC ProClick Punch Binding System	 $63,98 	 $32,63 
FUR-CH-10002044	SUB_CAT-20	Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum	 $130,98 	 $121,81 
FUR-BO-10002202	SUB_CAT-100	Atlantic Metals Mobile 2-Shelf Estanterías, Custom Colors	 $240,98 	 $171,10 
OFF-KRA-10003337	SUB_CAT-150	Kraft Mailers, Recycled	 $36,45 	 $24,06 
FUR-FU-10000950	SUB_CAT-120	Deflect-O Door Stop, Durable	 $40,98 	 $35,25 
OFF-AP-10001402	SUB_CAT-80	KitchenAid Coffee Grinder, White	 $45,74 	 $24,26 
FUR-FU-10004031	SUB_CAT-120	Advantus Frame, Durable	 $108,15 	 $85,44 
OFF-PA-10004613	SUB_CAT-140	Green Bar Note Cards, Premium	 $29,79 	 $26,52 
TEC-ENE-10001355	SUB_CAT-10	Enermax Numeric Keypad, USB	 $55,14 	 $39,15 
OFF-AR-10001228	SUB_CAT-130	Binney & Smith Pens, Easy-Erase	 $18,80 	 $12,48 
TEC-MA-10000087	SUB_CAT-90	StArteech Calculator, White	 $38,37 	 $19,98 
TEC-MA-10002263	SUB_CAT-90	Panasonic Inkjet, White	 $207,00 	 $184,24 
FUR-BO-10003450	SUB_CAT-100	Bush Westfield Collection Estanterías, Dark Cherry Finish	 $57,98 	 $53,34 
OFF-AP-10002191	SUB_CAT-80	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	 $59,98 	 $43,19 
OFF-EN-10001627	SUB_CAT-150	Cameo Interoffice Envelope, with clear poly window	 $50,97 	 $44,88 
OFF-AR-10001162	SUB_CAT-130	BIC Pencil Sharpener, Blue	 $29,01 	 $23,79 
OFF-ST-10004983	SUB_CAT-110	Smead Shelving, Wire Frame	 $48,00 	 $47,52 
FUR-FU-10001085	SUB_CAT-120	3M Polarizing Light Filter Sleeves	 $18,65 	 $10,07 
OFF-GLO-10000491	SUB_CAT-150	GlobeWeis Interoffice Envelope, with clear poly window	 $51,36 	 $36,99 
OFF-EN-10000657	SUB_CAT-150	Jiffy Peel and Seal, with clear poly window	 $23,55 	 $15,78 
FUR-FU-10004503	SUB_CAT-120	Tenex Photo Frame, Black	 $51,84 	 $32,16 
OFF-AR-10003247	SUB_CAT-130	Boston Highlighters, Water Color	 $22,05 	 $18,09 
OFF-BIN-10004729	SUB_CAT-130	Binney & Smith Sketch Pad, Water Color	 $49,50 	 $33,18 
FUR-CH-10000423	SUB_CAT-20	Hon Chairmat, Set of Two	 $57,78 	 $45,09 
TEC-KON-10003116	SUB_CAT-90	Konica Receipt Printer, Red	 $119,40 	 $82,41 
OFF-EN-10004870	SUB_CAT-150	Jiffy Mailers, Security-Tint	 $26,38 	 $21,64 
OFF-SU-10000171	SUB_CAT-70	Elite Trimmer, Easy Grip	 $38,22 	 $24,40 
TEC-CIS-10002153	SUB_CAT-30	Cisco Audio Dock, Cordless	 $184,92 	 $160,89 
OFF-ST-10004464	SUB_CAT-110	Eldon Trays, Blue	 $47,97 	 $26,88 
OFF-ST-10001124	SUB_CAT-110	Fellowes Trays, Wire Frame	 $56,46 	 $49,14 
OFF-HOO-10003269	SUB_CAT-80	Hoover Toaster, Red	 $83,64 	 $76,95 
TEC-MA-10001197	SUB_CAT-90	StArteech Phone, Red	 $71,67 	 $42,30 
OFF-SAN-10002873	SUB_CAT-140	SanDisk Cards & Sobres, 8.5 x 11	 $52,56 	 $38,37 
OFF-SU-10004662	SUB_CAT-70	Fiskars Trimmer, Easy Grip	 $25,99 	 $16,05 
OFF-SU-10000932	SUB_CAT-70	Fiskars Ruler, High Speed	 $25,09 	 $23,04 
TEC-CO-10004985	SUB_CAT-40	Hewlett Copy Machine, Color	 $176,74 	 $150,24 
OFF-SAN-10003041	SUB_CAT-130	Sanford Markers, Water Color	 $26,43 	 $24,06 
TEC-PH-10001433	SUB_CAT-30	Motorola Headset, Full Size	 $88,21 	 $56,84 
OFF-FEL-10004224	SUB_CAT-110	Fellowes Trays, Wire Frame	 $56,46 	 $42,36 
TEC-MA-10003349	SUB_CAT-90	Panasonic Calculator, Wireless	 $50,28 	 $43,26 
OFF-PA-10004450	SUB_CAT-140	Xerox Cards & Sobres, Recycled	 $44,88 	 $30,54 
OFF-EN-10002008	SUB_CAT-150	Cameo Mailers, Recycled	 $36,96 	 $28,47 
OFF-BI-10004666	SUB_CAT-60	Wilson Jones Binding Machine, Durable	 $50,46 	 $27,78 
OFF-PA-10003517	SUB_CAT-140	Enermax Note Cards, Premium	 $19,00 	 $13,88 
TEC-MA-10002521	SUB_CAT-90	Okidata Card Printer, Wireless	 $175,83 	 $167,04 
OFF-SU-10004316	SUB_CAT-70	Elite Shears, High Speed	 $31,34 	 $30,72 
OFF-BI-10000778	SUB_CAT-60	GBC VeloBinder Electric Binding Machine	 $120,98 	 $60,49 
OFF-ST-10000943	SUB_CAT-110	Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black	 $19,31 	 $13,90 
FUR-FU-10003970	SUB_CAT-120	Rubbermaid Clock, Durable	 $47,19 	 $30,21 
OFF-ST-10004015	SUB_CAT-110	Smead Trays, Blue	 $48,48 	 $24,75 
TEC-PH-10001448	SUB_CAT-30	Anker Astro 15000mAh USB Portable Charger	 $49,99 	 $47,99 
TEC-MA-10001922	SUB_CAT-90	Konica Calculator, Wireless	 $34,42 	 $22,72 
TEC-MA-10001031	SUB_CAT-90	Socket Bluetooth Cordless Hand Scanner (CHS)	 $210,95 	 $109,69 
OFF-STA-10001747	SUB_CAT-130	Stanley Pencil Sharpener, Water Color	 $25,05 	 $23,55 
TEC-AC-10001720	SUB_CAT-10	Enermax Memory Card, Bluetooth	 $114,39 	 $97,26 
TEC-PH-10003491	SUB_CAT-30	Samsung Office Telephone, Full Size	 $66,51 	 $61,20 
OFF-LA-10003295	SUB_CAT-170	Harbour Creations Color Coded Etiquetas, Alphabetical	 $12,72 	 $6,36 
OFF-PA-10000450	SUB_CAT-140	Green Bar Note Cards, Multicolor	 $33,93 	 $20,04 
TEC-AC-10003399	SUB_CAT-10	Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive	 $36,24 	 $21,02 
OFF-PA-10004039	SUB_CAT-140	Xerox 1882	 $55,98 	 $28,55 
OFF-EN-10003176	SUB_CAT-150	Cameo Manila Envelope, Set of 50	 $27,00 	 $17,82 
TEC-AC-10002224	SUB_CAT-10	Belkin Numeric Keypad, USB	 $37,04 	 $31,50 
OFF-ST-10002028	SUB_CAT-110	Fellowes File CArte, Single Width	 $137,34 	 $68,67 
FUR-TA-10001691	SUB_CAT-50	Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops	 $85,29 	 $60,56 
OFF-BI-10002919	SUB_CAT-60	Acco Binder Covers, Durable	 $14,82 	 $11,28 
OFF-SAN-10004420	SUB_CAT-130	Sanford Sketch Pad, Water Color	 $48,66 	 $25,80 
OFF-AR-10003123	SUB_CAT-130	Boston Canvas, Easy-Erase	 $35,94 	 $18,70 
FUR-BO-10002423	SUB_CAT-100	Safco Floating Shelf Set, Mobile	 $199,26 	 $141,48 
OFF-AR-10000659	SUB_CAT-130	BIC Pencil Sharpener, Fluorescent	 $30,27 	 $19,98 
FUR-BO-10002824	SUB_CAT-100	Bush Mission Pointe Library	 $150,98 	 $120,78 
OFF-BI-10004105	SUB_CAT-60	Acco 3-Hole Punch, Recycled	 $30,48 	 $21,96 
OFF-AP-10001154	SUB_CAT-80	Bionaire Personal Warm Mist Humidifier/Vaporizer	 $46,89 	 $28,60 
OFF-AR-10002824	SUB_CAT-130	Sanford Markers, Water Color	 $17,62 	 $13,22 
TEC-PH-10004152	SUB_CAT-30	Apple Headset, VoIP	 $73,35 	 $63,09 
FUR-FU-10000980	SUB_CAT-120	Advantus Photo Frame, Duo Pack	 $53,04 	 $32,91 
FUR-BO-10000889	SUB_CAT-100	Safco 3-Shelf Cabinet, Mobile	 $171,36 	 $145,68 
TEC-PH-10004912	SUB_CAT-30	Cisco SPA112 2 Port Phone Adapter	 $54,95 	 $39,01 
OFF-AR-10003113	SUB_CAT-130	Binney & Smith Pens, Blue	 $11,94 	 $6,93 
FUR-FU-10004704	SUB_CAT-120	Deflect-O Door Stop, Black	 $43,95 	 $32,97 
OFF-BI-10001422	SUB_CAT-60	Cardinal 3-Hole Punch, Clear	 $18,84 	 $12,06 
FUR-FU-10004224	SUB_CAT-120	Deflect-O Photo Frame, Erganomic	 $33,68 	 $17,18 
TEC-PH-10004880	SUB_CAT-30	Cisco Signal Booster, Cordless	 $103,12 	 $69,10 
TEC-NOK-10001219	SUB_CAT-30	Nokia Signal Booster, Cordless	 $139,35 	 $97,56 
FUR-BO-10003326	SUB_CAT-100	Safco Stackable Bookrack, Traditional	 $98,96 	 $76,20 
FUR-CH-10004306	SUB_CAT-20	SAFCO Bag Sillas, Red	 $49,44 	 $38,58 
TEC-PH-10003885	SUB_CAT-30	Cisco SPA508G	 $63,65 	 $45,39 
OFF-SU-10004643	SUB_CAT-70	Elite Trimmer, Easy Grip	 $28,86 	 $21,66 
FUR-BEV-10003414	SUB_CAT-50	Bevis Computer Table, Fully Assembled	 $495,99 	 $257,94 
OFF-SU-10004524	SUB_CAT-70	Kleencut Box Cutter, High Speed	 $34,65 	 $34,65 
TEC-CO-10001371	SUB_CAT-40	Sharp Fax and Copier, Laser	 $112,40 	 $111,28 
TEC-KON-10004519	SUB_CAT-90	Konica Card Printer, Red	 $172,32 	 $132,69 
OFF-AP-10003860	SUB_CAT-80	KitchenAid Blender, Black	 $73,91 	 $49,43 
TEC-PH-10002447	SUB_CAT-30	AT&T CL83451 4-Handset Telephone	 $205,99 	 $146,25 
OFF-ACC-10002680	SUB_CAT-60	Acco Binding Machine, Recycled	 $51,45 	 $38,61 
FUR-BEV-10000388	SUB_CAT-50	Bevis Coffee Table, Rectangular	 $315,75 	 $186,30 
OFF-PA-10003465	SUB_CAT-140	Xerox 1912	 $18,97 	 $9,86 
TEC-PH-10003055	SUB_CAT-30	Apple Audio Dock, Cordless	 $169,74 	 $137,49 
FUR-TA-10001272	SUB_CAT-50	Barricks Training Table, Fully Assembled	 $213,18 	 $208,92 
OFF-PA-10002558	SUB_CAT-140	Xerox 1938	 $47,90 	 $24,91 
TEC-SAN-10000260	SUB_CAT-10	SanDisk Keyboard, Programmable	 $82,98 	 $69,72 
OFF-SAN-10003687	SUB_CAT-130	Sanford Sketch Pad, Easy-Erase	 $45,75 	 $24,72 
OFF-BI-10001650	SUB_CAT-60	Avery 3-Hole Punch, Economy	 $27,87 	 $19,53 
OFF-SU-10001124	SUB_CAT-70	Acme Trimmer, High Speed	 $44,58 	 $28,11 
FUR-FU-10002485	SUB_CAT-120	Rubbermaid Photo Frame, Duo Pack	 $34,54 	 $23,50 
OFF-LA-10001074	SUB_CAT-170	Round Specialty Laser Printer Etiquetas	 $12,53 	 $6,64 
OFF-AP-10001772	SUB_CAT-80	Hoover Toaster, White	 $81,78 	 $53,16 
FUR-FU-10000541	SUB_CAT-120	Advantus Frame, Duo Pack	 $111,18 	 $82,29 
OFF-PA-10004589	SUB_CAT-140	Green Bar Computer Printout Papel, Multicolor	 $31,17 	 $24,03 
OFF-AR-10002340	SUB_CAT-130	Stanley Markers, Water Color	 $25,38 	 $20,58 
OFF-ST-10004871	SUB_CAT-110	Rogers Trays, Blue	 $61,68 	 $45,66 
OFF-ST-10003058	SUB_CAT-110	Eldon Mobile Mega Data CArte  Mega Stackable  Add-On Trays	 $23,65 	 $16,79 
TEC-BRO-10001293	SUB_CAT-40	Brother Personal Copier, Laser	 $142,89 	 $128,61 
FUR-CH-10002927	SUB_CAT-20	Office Star Swivel Stool, Black	 $171,51 	 $113,22 
FUR-FU-10001175	SUB_CAT-120	Advantus Door Stop, Durable	 $28,04 	 $26,64 
FUR-CH-10002010	SUB_CAT-20	Office Star Bag Sillas, Adjustable	 $38,62 	 $22,80 
TEC-SAN-10003793	SUB_CAT-10	SanDisk Memory Card, Erganomic	 $110,22 	 $90,39 
TEC-PH-10002807	SUB_CAT-30	Motorla HX550 Universal Bluetooth Headset	 $39,55 	 $19,78 
TEC-PH-10002170	SUB_CAT-30	ClearSounds CSC500 Amplified Spirit Phone Corded phone	 $69,99 	 $50,39 
OFF-BOS-10001576	SUB_CAT-130	Boston Pencil Sharpener, Fluorescent	 $28,95 	 $24,90 
TEC-AC-10001055	SUB_CAT-10	Enermax Numeric Keypad, Bluetooth	 $38,22 	 $38,22 
OFF-EN-10004895	SUB_CAT-150	Kraft Mailers, Security-Tint	 $40,05 	 $38,07 
OFF-AR-10002145	SUB_CAT-130	Binney & Smith Sketch Pad, Fluorescent	 $47,58 	 $45,21 
FUR-TA-10001833	SUB_CAT-50	Bevis Round Table, Fully Assembled	 $519,66 	 $280,62 
OFF-AR-10002802	SUB_CAT-130	Binney & Smith Pencil Sharpener, Water Color	 $19,90 	 $16,92 
OFF-PA-10001971	SUB_CAT-140	Eaton Cards & Sobres, Premium	 $29,46 	 $20,37 
FUR-CH-10004277	SUB_CAT-20	SAFCO Swivel Stool, Black	 $110,34 	 $110,34 
OFF-PA-10003907	SUB_CAT-140	Eaton Message Books, Premium	 $20,58 	 $10,92 
TEC-PH-10002222	SUB_CAT-30	Cisco Office Telephone, VoIP	 $80,55 	 $47,55 
OFF-BI-10002735	SUB_CAT-60	GBC Prestige Therm-A-Bind Covers	 $34,31 	 $18,18 
OFF-SAN-10001546	SUB_CAT-140	SanDisk Computer Printout Papel, Recycled	 $29,70 	 $16,35 
TEC-PH-10002726	SUB_CAT-30	netTALK DUO VoIP Telephone Service	 $52,49 	 $26,24 
FUR-DEF-10000572	SUB_CAT-120	Deflect-O Photo Frame, Duo Pack	 $51,96 	 $51,96 
FUR-FU-10000944	SUB_CAT-120	Tenex Door Stop, Black	 $36,26 	 $33,03 
OFF-ACM-10003978	SUB_CAT-70	Acme Trimmer, High Speed	 $44,58 	 $31,68 
OFF-ST-10002598	SUB_CAT-110	Tenex Shelving, Industrial	 $36,76 	 $28,68 
OFF-EN-10000904	SUB_CAT-150	Ames Mailers, with clear poly window	 $39,39 	 $30,75 
TEC-PAN-10004404	SUB_CAT-90	Panasonic Calculator, Red	 $47,43 	 $31,32 
FUR-FU-10000069	SUB_CAT-120	Tenex Door Stop, Durable	 $40,92 	 $36,03 
OFF-AR-10001897	SUB_CAT-130	Model L Table or Wall-Mount Pencil Sharpener	 $17,99 	 $12,95 
TEC-MA-10001015	SUB_CAT-90	StArteech Card Printer, Durable	 $163,62 	 $122,73 
TEC-AC-10002600	SUB_CAT-10	Belkin QODE FastFit Bluetooth Keyboard	 $61,95 	 $53,28 
OFF-GLO-10000485	SUB_CAT-150	GlobeWeis Mailers, Security-Tint	 $40,95 	 $24,99 
OFF-EN-10002140	SUB_CAT-150	Jiffy Business Sobres, Recycled	 $18,36 	 $12,51 
OFF-SU-10002423	SUB_CAT-70	Acme Shears, Steel	 $32,88 	 $26,64 
OFF-AP-10002264	SUB_CAT-80	KitchenAid Blender, White	 $99,60 	 $52,80 
